X,CH1,Unnamed: 3,CH3
-0.00015199999325,-0.56,,1.448
-0.00014999999257,-0.66,,1.504
-0.00014800000645,-0.68,,1.496
-0.00014600000577,-0.76,,1.528
-0.00014400000509,-0.78,,1.528
-0.00014200000442,-0.86,,1.528
-0.00014000000374,-0.86,,1.528
-0.00013800000306,-0.96,,1.52
-0.00013600000239,-0.96,,1.512
-0.00013400000171,-1.04,,1.512
-0.00013200000103,-1.06,,1.512
-0.00013000000035,-1.14,,1.496
-0.00012799999968,-1.14,,1.496
-0.000125999999,-1.2,,1.468
-0.00012399999832,-1.22,,1.46
-0.00012199999765,-1.28,,1.4399000000000002
-0.00011999999697,-1.28,,1.4120000000000001
-0.00011799999629,-1.34,,1.3840000000000001
-0.00011600000289,-1.34,,1.3760000000000001
-0.00011400000221,-1.4,,1.3399999999999999
-0.00011200000154,-1.38,,1.32
-0.00011000000086,-1.44,,1.244
-0.00010800000018,-1.44,,1.264
-0.00010599999951,-1.5,,1.1960000000000002
-0.00010399999883,-1.5,,1.1880000000000002
-0.00010199999815,-1.52,,1.1280000000000001
-9.9999997474e-05,-1.52,,1.12
-9.7999996797e-05,-1.54,,1.032
-9.6000003396e-05,-1.54,,1.024
-9.4000002719e-05,-1.56,,0.944
-9.2000002041e-05,-1.54,,0.944
-9.0000001364e-05,-1.58,,0.8639999999999999
-8.8000000687e-05,-1.56,,0.848
-8.600000001e-05,-1.58,,0.7759999999999999
-8.3999999333e-05,-1.56,,0.7479999999999999
-8.1999998656e-05,-1.54,,0.6480000000000001
-7.9999997979e-05,-1.54,,0.6480000000000001
-7.7999997302e-05,-1.52,,0.528
-7.5999996625e-05,-1.52,,0.52
-7.4000003224e-05,-1.5,,0.42799999999999994
-7.2000002547e-05,-1.5,,0.42799999999999994
-7.000000187e-05,-1.46,,0.33599999999999997
-6.8000001193e-05,-1.46,,0.31599999999999995
-6.6000000515e-05,-1.42,,0.2240000000000001
-6.3999999838e-05,-1.4,,0.20400000000000007
-6.1999999161e-05,-1.36,,0.11199999999999999
-5.9999998484e-05,-1.36,,0.09199999999999997
-5.8000001445e-05,-1.3,,-0.01200000000000001
-5.6000000768e-05,-1.28,,-0.020000000000000018
-5.4000000091e-05,-1.24,,-0.11599999999999999
-5.1999999414e-05,-1.22,,-0.136
-4.9999998737e-05,-1.16,,-0.23200000000000004
-4.8000001698e-05,-1.16,,-0.25200000000000006
-4.6000001021e-05,-1.08,,-0.3479999999999999
-4.4000000344e-05,-1.06,,-0.36799999999999994
-4.1999999667e-05,-0.98,,-0.46399999999999997
-3.999999899e-05,-0.98,,-0.476
-3.7999998312e-05,-0.9,,-0.572
-3.6000001273e-05,-0.88,,-0.584
-3.4000000596e-05,-0.8,,-0.6799999999999999
-3.1999999919e-05,-0.78,,-0.6799999999999999
-2.9999999242e-05,-0.7,,-0.7918999999999999
-2.8000000384e-05,-0.68,,-0.7918999999999999
-2.5999999707e-05,-0.58,,-0.8839999999999999
-2.4000000849e-05,-0.56,,-0.9119999999999999
-2.2000000172e-05,-0.48,,-0.984
-1.9999999495e-05,-0.46,,-1.004
-1.8000000637e-05,-0.36,,-1.068
-1.599999996e-05,-0.36,,-1.068
-1.4000000192e-05,-0.24,,-1.1600000000000001
-1.2000000424e-05,-0.24,,-1.1720000000000002
-9.9999997473e-06,-0.14,,-1.2160000000000002
-7.9999999798e-06,-0.12,,-1.236
-6.0000002122e-06,0.0,,-1.292
-3.9999999899e-06,0.02,,-1.292
-1.999999995e-06,0.12,,-1.3679999999999999
0.0,0.12,,-1.3599999999999999
1.999999995e-06,0.24,,-1.396
3.9999999899e-06,0.24,,-1.408
6.0000002122e-06,0.36,,-1.436
7.9999999798e-06,0.36,,-1.436
9.9999997473e-06,0.46,,-1.484
1.2000000424e-05,0.48,,-1.484
1.4000000192e-05,0.58,,-1.524
1.599999996e-05,0.58,,-1.524
1.8000000637e-05,0.68,,-1.544
1.9999999495e-05,0.68,,-1.536
2.2000000172e-05,0.78,,-1.564
2.4000000849e-05,0.8,,-1.556
2.5999999707e-05,0.88,,-1.556
2.8000000384e-05,0.88,,-1.568
2.9999999242e-05,0.96,,-1.548
3.1999999919e-05,0.98,,-1.54
3.4000000596e-05,1.06,,-1.532
3.6000001273e-05,1.06,,-1.532
3.7999998312e-05,1.12,,-1.512
3.999999899e-05,1.14,,-1.504
4.1999999667e-05,1.22,,-1.476
4.4000000344e-05,1.22,,-1.476
4.6000001021e-05,1.28,,-1.4679
4.8000001698e-05,1.28,,-1.452
4.9999998737e-05,1.34,,-1.3920000000000001
5.1999999414e-05,1.34,,-1.3840000000000001
5.4000000091e-05,1.4,,-1.3479999999999999
5.6000000768e-05,1.4,,-1.32
5.8000001445e-05,1.44,,-1.2721
5.9999998484e-05,1.44,,-1.2721
6.1999999161e-05,1.48,,-1.2040000000000002
6.3999999838e-05,1.48,,-1.2040000000000002
6.6000000515e-05,1.52,,-1.116
6.8000001193e-05,1.5,,-1.108
7.000000187e-05,1.54,,-1.04
7.2000002547e-05,1.54,,-1.04
7.4000003224e-05,1.54,,-0.952
7.5999996625e-05,1.54,,-0.952
7.7999997302e-05,1.54,,-0.8639999999999999
7.9999997979e-05,1.54,,-0.8639999999999999
8.1999998656e-05,1.56,,-0.7639999999999999
8.3999999333e-05,1.54,,-0.7639999999999999
8.600000001e-05,1.52,,-0.6560000000000001
8.8000000687e-05,1.52,,-0.6560000000000001
9.0000001364e-05,1.5,,-0.544
9.2000002041e-05,1.5,,-0.516
9.4000002719e-05,1.46,,-0.42400000000000004
9.6000003396e-05,1.46,,-0.42400000000000004
9.7999996797e-05,1.42,,-0.32399999999999995
9.9999997474e-05,1.42,,-0.31199999999999994
0.00010199999815,1.38,,-0.21999999999999997
0.00010399999883,1.38,,-0.21200000000000008
0.00010599999951,1.32,,-0.10799999999999998
0.00010800000018,1.32,,-0.08000000000000007
0.00011000000086,1.26,,0.0040000000000000036
0.00011200000154,1.24,,0.02400000000000002
0.00011400000221,1.2,,0.12
0.00011600000289,1.18,,0.12
0.00011799999629,1.1,,0.256
0.00011999999697,1.1,,0.264
0.00012199999765,1.04,,0.35200000000000004
0.00012399999832,1.02,,0.35200000000000004
0.000125999999,0.94,,0.46799999999999997
0.00012799999968,0.94,,0.46799999999999997
0.00013000000035,0.84,,0.56
0.00013200000103,0.84,,0.588
0.00013400000171,0.74,,0.6759999999999999
0.00013600000239,0.74,,0.696
0.00013800000306,0.64,,0.7879999999999999
0.00014000000374,0.62,,0.7879999999999999
0.00014200000442,0.54,,0.8879999999999999
0.00014400000509,0.52,,0.9079999999999999
0.00014600000577,0.42,,0.972
0.00014800000645,0.42,,1.0
0.00014999999257,0.3,,1.064
0.00015199999325,0.3,,1.084
0.00015399999393,0.2,,1.1400000000000001
0.0001559999946,0.18,,1.1400000000000001
0.00015799999528,0.0799,,1.232
0.00015999999596,0.06,,1.204
0.00016199999664,-0.02,,1.28
0.00016399999731,-0.0799,,1.28
0.00016599999799,-0.18,,1.3359999999999999
0.00016799999867,-0.18,,1.3359999999999999
0.00016999999934,-0.28,,1.384
0.00017200000002,-0.3,,1.396
0.0001740000007,-0.4,,1.432
0.00017600000137,-0.4,,1.424
0.00017800000205,-0.5,,1.472
0.00018000000273,-0.52,,1.464
0.00018200000341,-0.62,,1.484
0.00018400000408,-0.64,,1.484
0.00018600000476,-0.72,,1.512
0.00018800000544,-0.74,,1.524
0.00019000000611,-0.84,,1.524
0.00019200000679,-0.84,,1.536
0.00019399999292,-0.92,,1.536
0.00019599999359,-0.92,,1.536
0.00019799999427,-1.0,,1.508
0.00019999999495,-1.02,,1.5
0.00020199999562,-1.1,,1.52
0.0002039999963,-1.1,,1.512
0.00020599999698,-1.18,,1.492
0.00020799999766,-1.18,,1.484
0.00020999999833,-1.26,,1.4160000000000001
0.00021199999901,-1.26,,1.4279000000000002
0.00021399999969,-1.32,,1.4000000000000001
0.00021600000036,-1.32,,1.3920000000000001
0.00021800000104,-1.38,,1.332
0.00022000000172,-1.38,,1.336
0.0002220000024,-1.42,,1.268
0.00022400000307,-1.42,,1.2801
0.00022600000375,-1.48,,1.2120000000000002
0.00022800000443,-1.48,,1.2040000000000002
0.0002300000051,-1.5,,1.1440000000000001
0.00023200000578,-1.52,,1.1360000000000001
0.00023400000646,-1.54,,1.068
0.00023599999258,-1.54,,1.068
0.00023799999326,-1.54,,0.98
0.00023999999394,-1.54,,0.98
0.00024199999461,-1.56,,0.8919999999999999
0.00024399999529,-1.56,,0.8839999999999999
0.00024600001052,-1.58,,0.8039999999999999
0.00024799999665,-1.56,,0.7839999999999999
0.00025000001187,-1.54,,0.6640000000000001
0.000251999998,-1.56,,0.6560000000000001
0.00025400001323,-1.54,,0.5840000000000001
0.00025599999935,-1.54,,0.5840000000000001
0.00025799998548,-1.52,,0.484
0.00026000000071,-1.5,,0.46399999999999997
0.00026199998683,-1.48,,0.364
0.00026400000206,-1.48,,0.364
0.00026599998819,-1.42,,0.252
0.00026800000342,-1.42,,0.252
0.00026999998954,-1.38,,0.14
0.00027200000477,-1.38,,0.14
0.0002739999909,-1.32,,0.03600000000000003
0.00027600000612,-1.32,,0.028000000000000025
0.00027799999225,-1.26,,-0.08799999999999997
0.00028000000748,-1.24,,-0.09599999999999997
0.0002819999936,-1.18,,-0.21200000000000002
0.00028400000883,-1.18,,-0.21200000000000002
0.00028599999496,-1.1,,-0.32799999999999996
0.00028800001019,-1.08,,-0.32799999999999996
0.00028999999631,-1.0,,-0.4159999999999999
0.00029200001154,-1.0,,-0.44399999999999995
0.00029399999767,-0.92,,-0.532
0.0002960000129,-0.92,,-0.5439999999999999
0.00029799999902,-0.84,,-0.6401
0.00029999998515,-0.82,,-0.6599999999999999
0.00030200000037,-0.72,,-0.764
0.0003039999865,-0.72,,-0.752
0.00030600000173,-0.6,,-0.86
0.00030799998785,-0.6,,-0.864
0.00031000000308,-0.52,,-0.952
0.00031199998921,-0.5,,-0.964
0.00031400000444,-0.4,,-1.036
0.00031599999056,-0.38,,-1.056
0.00031800000579,-0.3,,-1.12
0.00031999999192,-0.28,,-1.12
0.00032200000715,-0.18,,-1.2040000000000002
0.00032399999327,-0.16,,-1.2040000000000002
0.0003260000085,-0.06,,-1.288
0.00032799999462,-0.02,,-1.28
0.00033000000985,0.0799,,-1.3359999999999999
0.00033199999598,0.1,,-1.3279999999999998
0.00033400001121,0.18,,-1.384
0.00033599999733,0.22,,-1.384
0.00033800001256,0.32,,-1.432
0.00033999999869,0.32,,-1.432
0.00034199998481,0.42,,-1.48
0.00034400000004,0.44,,-1.472
0.00034599998617,0.54,,-1.5
0.0003480000014,0.56,,-1.54
0.00034999998752,0.66,,-1.54
0.00035200000275,0.64,,-1.532
0.00035399998887,0.76,,-1.552
0.0003560000041,0.76,,-1.572
0.00035799999023,0.84,,-1.552
0.00036000000546,0.86,,-1.564
0.00036199999158,0.92,,-1.564
0.00036400000681,0.96,,-1.556
0.00036599999294,1.02,,-1.548
0.00036800000817,1.04,,-1.52
0.00036999999429,1.1,,-1.52
0.00037200000952,1.12,,-1.52
0.00037399999565,1.2,,-1.492
0.00037600001087,1.18,,-1.484
0.000377999997,1.24,,-1.4640000000000002
0.00038000001223,1.26,,-1.4560000000000002
0.00038199999835,1.34,,-1.428
0.00038400001358,1.32,,-1.4000000000000001
0.00038599999971,1.38,,-1.3639999999999999
0.00038799998583,1.38,,-1.336
0.00039000000106,1.42,,-1.3159999999999998
0.00039199998719,1.42,,-1.288
0.00039400000242,1.48,,-1.2200000000000002
0.00039599998854,1.48,,-1.2200000000000002
0.00039800000377,1.5,,-1.1520000000000001
0.0003999999899,1.5,,-1.1440000000000001
0.00040200000512,1.54,,-1.056
0.00040399999125,1.52,,-1.048
0.00040600000648,1.54,,-0.988
0.0004079999926,1.54,,-0.988
0.00041000000783,1.54,,-0.8999999999999999
0.00041199999396,1.54,,-0.8799999999999999
0.00041400000919,1.54,,-0.7919999999999999
0.00041599999531,1.54,,-0.7919999999999999
0.00041800001054,1.52,,-0.7000000000000001
0.00041999999667,1.52,,-0.6920000000000002
0.00042200001189,1.5,,-0.5720000000000001
0.00042399999802,1.52,,-0.5720000000000001
0.00042600001325,1.48,,-0.48
0.00042799999937,1.48,,-0.45199999999999996
0.0004299999855,1.44,,-0.368
0.00043200000073,1.44,,-0.36
0.00043399998685,1.38,,-0.248
0.00043600000208,1.38,,-0.24
0.00043799998821,1.34,,-0.136
0.00044000000344,1.32,,-0.136
0.00044199998956,1.28,,-0.03200000000000003
0.00044400000479,1.28,,-0.01200000000000001
0.00044599999092,1.22,,0.07199999999999995
0.00044800000614,1.22,,0.09199999999999997
0.00044999999227,1.14,,0.20800000000000002
0.0004520000075,1.14,,0.21600000000000003
0.00045399999362,1.06,,0.31200000000000006
0.00045600000885,1.06,,0.332
0.00045799999498,0.96,,0.42000000000000004
0.00046000001021,0.96,,0.44000000000000006
0.00046199999633,0.88,,0.5279999999999999
0.00046400001156,0.88,,0.5559999999999999
0.00046599999769,0.78,,0.6279999999999999
0.00046800001292,0.76,,0.6479999999999999
0.00046999999904,0.68,,0.756
0.00047199998517,0.68,,0.7758999999999999
0.00047400000039,0.58,,0.848
0.00047599998652,0.56,,0.8679999999999999
0.00047800000175,0.46,,0.9400000000000001
0.00047999998787,0.44,,0.9600000000000001
0.0004820000031,0.34,,1.052
0.00048399998923,0.34,,1.052
0.00048600000446,0.24,,1.108
0.00048799999058,0.22,,1.1360000000000001
0.00049000000581,0.12,,1.1920000000000002
0.00049200002104,0.12,,1.212
0.00049399997806,0.0,,1.256
0.00049599999329,0.0,,1.268
0.00049800000852,-0.12,,1.3239999999999998
0.00050000002375,-0.14,,1.3239999999999998
0.00050199998077,-0.24,,1.3719999999999999
0.000503999996,-0.26,,1.3719999999999999
0.00050600001123,-0.36,,1.42
0.00050800002646,-0.36,,1.412
0.00050999998348,-0.48,,1.448
0.00051199999871,-0.48,,1.46
0.00051400001394,-0.6,,1.468
0.00051599997096,-0.6,,1.488
0.00051799998619,-0.7,,1.52
0.00052000000142,-0.7,,1.52
0.00052200001664,-0.8,,1.52
0.00052399997367,-0.8,,1.512
0.00052599998889,-0.9,,1.524
0.00052800000412,-0.9,,1.524
0.00053000001935,-0.98,,1.524
0.00053199997637,-0.98,,1.516
0.0005339999916,-1.06,,1.516
0.00053600000683,-1.08,,1.508
0.00053800002206,-1.16,,1.488
0.00053999997908,-1.16,,1.48
0.00054199999431,-1.24,,1.4520000000000002
0.00054400000954,-1.24,,1.4440000000000002
0.00054600002477,-1.3,,1.4160000000000001
0.00054799998179,-1.3,,1.4080000000000001
0.00054999999702,-1.36,,1.36
0.00055200001225,-1.36,,1.36
0.00055400002748,-1.42,,1.284
0.0005559999845,-1.42,,1.296
0.00055799999973,-1.46,,1.236
0.00056000001496,-1.48,,1.228
0.00056199997198,-1.5,,1.1800000000000002
0.00056399998721,-1.5,,1.1800000000000002
0.00056600000244,-1.52,,1.092
0.00056800001767,-1.52,,1.104
0.00056999997469,-1.56,,1.016
0.00057199998992,-1.56,,1.008
0.00057400000514,-1.54,,0.9279999999999999
0.00057600002037,-1.56,,0.9079999999999999
0.00057799997739,-1.58,,0.828
0.00057999999262,-1.58,,0.82
0.00058200000785,-1.54,,0.7399999999999999
0.00058400002308,-1.56,,0.732
0.0005859999801,-1.54,,0.6200000000000001
0.00058799999533,-1.54,,0.5920000000000001
0.00059000001056,-1.52,,0.5
0.00059200002579,-1.52,,0.512
0.00059399998281,-1.48,,0.4
0.00059599999804,-1.48,,0.392
0.00059800001327,-1.44,,0.30799999999999994
